"Plot Title: 20401759"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20401759, SEN S/N: 20401759)"
1,06/20/19 09:00:00 AM,5.050
2,06/20/19 09:30:00 AM,5.050
3,06/20/19 10:00:00 AM,5.050
4,06/20/19 10:30:00 AM,5.050
5,06/20/19 11:00:00 AM,5.050
6,06/20/19 11:30:00 AM,5.050
7,06/20/19 12:00:00 PM,5.050
8,06/20/19 12:30:00 PM,5.050
9,06/20/19 01:00:00 PM,5.050
10,06/20/19 01:30:00 PM,5.050
11,06/20/19 02:00:00 PM,5.050
12,06/20/19 02:30:00 PM,5.050
13,06/20/19 03:00:00 PM,5.050
14,06/20/19 03:30:00 PM,5.050
15,06/20/19 04:00:00 PM,5.050
16,06/20/19 04:30:00 PM,5.050
17,06/20/19 05:00:00 PM,5.050
18,06/20/19 05:30:00 PM,5.050
19,06/20/19 06:00:00 PM,5.050
20,06/20/19 06:30:00 PM,5.050
21,06/20/19 07:00:00 PM,5.050
22,06/20/19 07:30:00 PM,5.024
23,06/20/19 08:00:00 PM,5.050
24,06/20/19 08:30:00 PM,5.050
25,06/20/19 09:00:00 PM,5.050
26,06/20/19 09:30:00 PM,5.050
27,06/20/19 10:00:00 PM,5.024
28,06/20/19 10:30:00 PM,5.050
29,06/20/19 11:00:00 PM,5.050
30,06/20/19 11:30:00 PM,5.050
31,06/21/19 12:00:00 AM,5.050
32,06/21/19 12:30:00 AM,5.050
33,06/21/19 01:00:00 AM,5.050
34,06/21/19 01:30:00 AM,5.050
35,06/21/19 02:00:00 AM,5.050
36,06/21/19 02:30:00 AM,5.050
37,06/21/19 03:00:00 AM,5.050
38,06/21/19 03:30:00 AM,5.050
39,06/21/19 04:00:00 AM,5.050
40,06/21/19 04:30:00 AM,5.050
41,06/21/19 05:00:00 AM,5.050
42,06/21/19 05:30:00 AM,5.050
43,06/21/19 06:00:00 AM,5.050
44,06/21/19 06:30:00 AM,5.050
45,06/21/19 07:00:00 AM,5.050
46,06/21/19 07:30:00 AM,5.050
47,06/21/19 08:00:00 AM,5.050
48,06/21/19 08:30:00 AM,5.050
49,06/21/19 09:00:00 AM,5.050
50,06/21/19 09:30:00 AM,5.050
51,06/21/19 10:00:00 AM,5.050
52,06/21/19 10:30:00 AM,5.050
53,06/21/19 11:00:00 AM,5.050
54,06/21/19 11:30:00 AM,5.050
55,06/21/19 12:00:00 PM,5.050
56,06/21/19 12:30:00 PM,5.076
57,06/21/19 01:00:00 PM,5.050
58,06/21/19 01:30:00 PM,5.050
59,06/21/19 02:00:00 PM,5.050
60,06/21/19 02:30:00 PM,5.050
61,06/21/19 03:00:00 PM,5.050
62,06/21/19 03:30:00 PM,5.050
63,06/21/19 04:00:00 PM,5.050
64,06/21/19 04:30:00 PM,5.050
65,06/21/19 05:00:00 PM,5.050
66,06/21/19 05:30:00 PM,5.050
67,06/21/19 06:00:00 PM,5.050
68,06/21/19 06:30:00 PM,5.050
69,06/21/19 07:00:00 PM,5.050
70,06/21/19 07:30:00 PM,5.050
71,06/21/19 08:00:00 PM,5.050
72,06/21/19 08:30:00 PM,5.050
73,06/21/19 09:00:00 PM,5.050
74,06/21/19 09:30:00 PM,5.050
75,06/21/19 10:00:00 PM,5.050
76,06/21/19 10:30:00 PM,5.050
77,06/21/19 11:00:00 PM,5.050
78,06/21/19 11:30:00 PM,5.050
79,06/22/19 12:00:00 AM,5.050
80,06/22/19 12:30:00 AM,5.050
81,06/22/19 01:00:00 AM,5.050
82,06/22/19 01:30:00 AM,5.050
83,06/22/19 02:00:00 AM,5.050
84,06/22/19 02:30:00 AM,5.050
85,06/22/19 03:00:00 AM,5.050
86,06/22/19 03:30:00 AM,5.050
87,06/22/19 04:00:00 AM,5.050
88,06/22/19 04:30:00 AM,5.050
89,06/22/19 05:00:00 AM,5.050
90,06/22/19 05:30:00 AM,5.050
91,06/22/19 06:00:00 AM,5.076
92,06/22/19 06:30:00 AM,5.076
93,06/22/19 07:00:00 AM,5.050
94,06/22/19 07:30:00 AM,5.050
95,06/22/19 08:00:00 AM,5.050
96,06/22/19 08:30:00 AM,5.050
97,06/22/19 09:00:00 AM,5.050
98,06/22/19 09:30:00 AM,5.050
99,06/22/19 10:00:00 AM,5.050
100,06/22/19 10:30:00 AM,5.050
101,06/22/19 11:00:00 AM,5.050
102,06/22/19 11:30:00 AM,5.050
103,06/22/19 12:00:00 PM,5.050
104,06/22/19 12:30:00 PM,5.050
105,06/22/19 01:00:00 PM,5.050
106,06/22/19 01:30:00 PM,5.050
107,06/22/19 02:00:00 PM,5.050
108,06/22/19 02:30:00 PM,5.050
109,06/22/19 03:00:00 PM,5.050
110,06/22/19 03:30:00 PM,5.050
111,06/22/19 04:00:00 PM,5.050
112,06/22/19 04:30:00 PM,5.050
113,06/22/19 05:00:00 PM,5.076
114,06/22/19 05:30:00 PM,5.076
115,06/22/19 06:00:00 PM,5.050
116,06/22/19 06:30:00 PM,5.050
117,06/22/19 07:00:00 PM,5.050
118,06/22/19 07:30:00 PM,5.050
119,06/22/19 08:00:00 PM,5.050
120,06/22/19 08:30:00 PM,5.050
121,06/22/19 09:00:00 PM,5.050
122,06/22/19 09:30:00 PM,5.024
123,06/22/19 10:00:00 PM,5.050
124,06/22/19 10:30:00 PM,5.076
125,06/22/19 11:00:00 PM,5.050
126,06/22/19 11:30:00 PM,5.050
127,06/23/19 12:00:00 AM,5.050
128,06/23/19 12:30:00 AM,5.050
129,06/23/19 01:00:00 AM,5.050
130,06/23/19 01:30:00 AM,5.050
131,06/23/19 02:00:00 AM,5.076
132,06/23/19 02:30:00 AM,5.050
133,06/23/19 03:00:00 AM,5.050
134,06/23/19 03:30:00 AM,5.050
135,06/23/19 04:00:00 AM,5.050
136,06/23/19 04:30:00 AM,5.050
137,06/23/19 05:00:00 AM,5.050
138,06/23/19 05:30:00 AM,5.050
139,06/23/19 06:00:00 AM,5.050
140,06/23/19 06:30:00 AM,5.050
141,06/23/19 07:00:00 AM,5.050
142,06/23/19 07:30:00 AM,5.050
143,06/23/19 08:00:00 AM,5.050
144,06/23/19 08:30:00 AM,5.050
145,06/23/19 09:00:00 AM,5.050
146,06/23/19 09:30:00 AM,5.050
147,06/23/19 10:00:00 AM,5.050
148,06/23/19 10:30:00 AM,5.050
149,06/23/19 11:00:00 AM,5.050
150,06/23/19 11:30:00 AM,5.050
151,06/23/19 12:00:00 PM,5.050
152,06/23/19 12:30:00 PM,5.050
153,06/23/19 01:00:00 PM,5.050
154,06/23/19 01:30:00 PM,5.050
155,06/23/19 02:00:00 PM,5.050
156,06/23/19 02:30:00 PM,5.076
157,06/23/19 03:00:00 PM,5.050
158,06/23/19 03:30:00 PM,5.050
159,06/23/19 04:00:00 PM,5.050
160,06/23/19 04:30:00 PM,5.050
161,06/23/19 05:00:00 PM,5.050
162,06/23/19 05:30:00 PM,5.050
163,06/23/19 06:00:00 PM,5.050
164,06/23/19 06:30:00 PM,5.050
165,06/23/19 07:00:00 PM,5.050
166,06/23/19 07:30:00 PM,5.050
167,06/23/19 08:00:00 PM,5.050
168,06/23/19 08:30:00 PM,5.050
169,06/23/19 09:00:00 PM,5.050
170,06/23/19 09:30:00 PM,5.076
171,06/23/19 10:00:00 PM,5.050
172,06/23/19 10:30:00 PM,5.050
173,06/23/19 11:00:00 PM,5.050
174,06/23/19 11:30:00 PM,5.050
175,06/24/19 12:00:00 AM,5.050
176,06/24/19 12:30:00 AM,5.050
177,06/24/19 01:00:00 AM,5.076
178,06/24/19 01:30:00 AM,5.050
179,06/24/19 02:00:00 AM,5.050
