datetime	VAR_1.5	VAR_3.5	VAR_5.5	VAR_7.5	VAR_9.5
2021-05-13 15:30:00	12.534	8.12	5.693	4.921	4.921
2021-05-13 16:00:00	12.534	8.07	5.616	4.895	4.921
2021-05-13 16:30:00	12.461	8.22	5.616	4.895	4.921
2021-05-13 17:00:00	12.534	7.695	5.616	4.895	4.921
2021-05-13 17:30:00	12.582	7.77	5.872	4.895	4.921
2021-05-13 18:00:00	12.703	7.77	5.719	4.895	4.921
2021-05-13 18:30:00	12.509	7.945	5.668	4.895	4.921
2021-05-13 19:00:00	12.534	7.82	5.616	4.895	4.921
2021-05-13 19:30:00	12.582	7.87	5.693	4.895	4.921
2021-05-13 20:00:00	12.437	8.095	5.514	4.895	4.921
2021-05-13 20:30:00	12.485	8.07	5.539	4.895	4.921
2021-05-13 21:00:00	12.606	7.945	5.693	4.895	4.921
2021-05-13 21:30:00	12.606	7.619	5.77	4.895	4.921
2021-05-13 22:00:00	12.509	7.92	5.693	4.895	4.921
2021-05-13 22:30:00	12.558	7.97	5.616	4.895	4.921
2021-05-13 23:00:00	12.558	7.87	5.642	4.895	4.921
2021-05-13 23:30:00	12.485	7.795	5.514	4.895	4.921
2021-05-14 00:00:00	12.509	7.845	5.693	4.895	4.921
2021-05-14 00:30:00	12.558	7.92	5.539	4.895	4.921
2021-05-14 01:00:00	12.558	7.945	5.616	4.921	4.921
2021-05-14 01:30:00	12.558	7.87	5.616	4.921	4.921
2021-05-14 02:00:00	12.558	7.82	5.616	4.921	4.921
2021-05-14 02:30:00	12.582	7.87	5.642	4.895	4.921
2021-05-14 03:00:00	12.558	7.87	5.668	4.921	4.921
2021-05-14 03:30:00	12.509	7.845	5.565	4.895	4.921
2021-05-14 04:00:00	12.558	7.87	5.616	4.895	4.921
2021-05-14 04:30:00	12.509	7.92	5.642	4.895	4.921
2021-05-14 05:00:00	12.485	7.87	5.719	4.895	4.921
2021-05-14 05:30:00	12.558	7.82	5.719	4.921	4.921
2021-05-14 06:00:00	12.582	7.97	5.668	4.921	4.921
2021-05-14 06:30:00	12.485	7.795	5.668	4.921	4.921
2021-05-14 07:00:00	12.509	7.845	5.616	4.921	4.921
2021-05-14 07:30:00	12.558	7.795	5.539	4.921	4.921
2021-05-14 08:00:00	12.582	7.845	5.616	4.921	4.921
2021-05-14 08:30:00	12.509	7.895	5.616	4.895	4.921
2021-05-14 09:00:00	12.534	7.87	5.668	4.895	4.921
2021-05-14 09:30:00	12.606	7.845	5.616	4.921	4.921
2021-05-14 10:00:00	12.606	7.845	5.719	4.921	4.921
2021-05-14 10:30:00	12.654	7.895	5.616	4.921	4.921
2021-05-14 11:00:00	12.654	7.92	5.668	4.921	4.921
2021-05-14 11:30:00	12.63	7.87	5.591	4.921	4.921
2021-05-14 12:00:00	12.63	7.77	5.668	4.921	4.921
2021-05-14 12:30:00	12.509	7.845	5.642	4.921	4.921
2021-05-14 13:00:00	12.558	7.895	5.591	4.895	4.921
2021-05-14 13:30:00	12.63	7.895	5.642	4.895	4.921
2021-05-14 14:00:00	12.799	8.02	5.668	4.921	4.921
2021-05-14 14:30:00	12.703	7.895	5.642	4.895	4.921
2021-05-14 15:00:00	12.534	7.82	5.668	4.895	4.921
2021-05-14 15:30:00	12.606	7.895	5.616	4.895	4.921
2021-05-14 16:00:00	12.703	7.995	5.616	4.895	4.921
2021-05-14 16:30:00	13.016	8.444	6.026	5.308	5.36
2021-05-14 17:00:00	13.185	8.494	5.924	4.921	4.921
2021-05-14 17:30:00	13.185	8.319	5.924	4.921	4.921
2021-05-14 18:00:00	13.161	8.369	5.821	4.921	4.921
2021-05-14 18:30:00	13.209	8.494	5.847	4.947	4.921
2021-05-14 19:00:00	13.209	8.469	5.924	4.921	4.921
2021-05-14 19:30:00	13.137	8.444	5.821	4.921	4.921
2021-05-14 20:00:00	13.185	8.469	5.821	4.921	4.921
2021-05-14 20:30:00	13.112	8.394	5.796	4.947	4.921
2021-05-14 21:00:00	13.137	8.469	5.872	4.921	4.921
2021-05-14 21:30:00	13.112	8.494	5.847	4.921	4.921
2021-05-14 22:00:00	13.137	8.419	5.847	4.921	4.921
2021-05-14 22:30:00	13.185	8.394	5.975	4.921	4.921
2021-05-14 23:00:00	13.185	8.444	5.975	4.921	4.921
2021-05-14 23:30:00	13.161	8.419	5.898	4.921	4.921
2021-05-15 00:00:00	13.185	8.394	5.872	4.921	4.921
2021-05-15 00:30:00	13.112	8.469	5.796	4.921	4.921
2021-05-15 01:00:00	13.185	8.469	5.821	4.921	4.921
2021-05-15 01:30:00	13.112	8.444	5.821	4.921	4.921
2021-05-15 02:00:00	13.112	8.419	5.872	4.921	4.921
2021-05-15 02:30:00	13.161	8.394	5.847	4.921	4.921
2021-05-15 03:00:00	13.137	8.444	5.924	4.921	4.921
2021-05-15 03:30:00	13.137	8.494	5.847	4.921	4.921
2021-05-15 04:00:00	13.137	8.394	5.847	4.921	4.921
2021-05-15 04:30:00	13.137	8.394	5.924	4.921	4.921
2021-05-15 05:00:00	13.137	8.394	5.872	4.921	4.921
2021-05-15 05:30:00	13.137	8.394	5.924	4.921	4.921
2021-05-15 06:00:00	13.161	8.444	5.872	4.921	4.921
2021-05-15 06:30:00	13.281	8.469	5.872	4.947	4.921
2021-05-15 07:00:00	13.233	8.444	5.872	4.921	4.921
2021-05-15 07:30:00	13.209	8.444	5.872	4.921	4.921
2021-05-15 08:00:00	13.209	8.444	5.821	4.921	4.921
2021-05-15 08:30:00	13.161	8.419	5.847	4.921	4.921
2021-05-15 09:00:00	13.185	8.444	5.872	4.921	4.921
2021-05-15 09:30:00	13.377	8.494	5.872	4.921	4.921
2021-05-15 10:00:00	13.401	8.494	5.924	4.921	4.921
2021-05-15 10:30:00	13.497	8.519	5.924	4.921	4.921
2021-05-15 11:00:00	13.642	8.543	5.924	4.921	4.921
2021-05-15 11:30:00	13.642	8.543	5.898	4.921	4.921
2021-05-15 12:00:00	13.618	8.593	5.949	4.947	4.921
2021-05-15 12:30:00	13.064	8.543	5.872	4.921	4.921
2021-05-15 13:00:00	13.618	8.618	5.872	4.947	4.921
2021-05-15 13:30:00	13.57	8.444	6.026	4.921	4.921
2021-05-15 14:00:00	13.642	8.643	5.821	4.947	4.921
2021-05-15 14:30:00	13.594	8.543	5.975	4.921	4.921
2021-05-15 15:00:00	13.834	8.593	6.026	4.947	4.921
2021-05-15 15:30:00	13.618	8.693	5.821	4.947	4.921
2021-05-15 16:00:00	13.762	8.693	5.872	4.921	4.921
2021-05-15 16:30:00	13.906	8.618	6.026	4.947	4.921
2021-05-15 17:00:00	13.594	8.767	6.026	4.921	4.921
2021-05-15 17:30:00	13.618	8.568	5.821	4.973	4.921
2021-05-15 18:00:00	13.762	8.469	5.949	4.921	4.921
2021-05-15 18:30:00	13.546	8.593	6.026	4.921	4.921
2021-05-15 19:00:00	13.618	8.717	5.949	4.973	4.921
2021-05-15 19:30:00	13.714	8.394	6.102	4.947	4.921
2021-05-15 20:00:00	13.618	8.568	5.898	4.921	4.921
2021-05-15 20:30:00	13.618	8.568	5.821	4.947	4.921
2021-05-15 21:00:00	13.57	8.568	5.975	4.947	4.921
2021-05-15 21:30:00	13.57	8.593	5.975	4.921	4.921
2021-05-15 22:00:00	13.57	8.469	6.026	4.921	4.921
2021-05-15 22:30:00	13.618	8.568	6	4.947	4.921
2021-05-15 23:00:00	13.714	8.469	5.924	4.921	4.921
2021-05-15 23:30:00	13.57	8.593	5.898	4.921	4.921
2021-05-16 00:00:00	13.618	8.593	5.872	4.947	4.921
2021-05-16 00:30:00	13.594	8.543	5.924	4.947	4.921
2021-05-16 01:00:00	13.57	8.668	6.026	4.947	4.921
2021-05-16 01:30:00	13.666	8.543	5.975	4.947	4.921
2021-05-16 02:00:00	13.57	8.543	5.949	4.921	4.921
2021-05-16 02:30:00	13.522	8.494	5.872	4.947	4.921
2021-05-16 03:00:00	13.618	8.543	5.924	4.947	4.921
2021-05-16 03:30:00	13.642	8.568	5.949	4.921	4.921
2021-05-16 04:00:00	13.594	8.618	5.924	4.947	4.921
2021-05-16 04:30:00	13.546	8.568	5.949	4.947	4.921
2021-05-16 05:00:00	13.618	8.593	5.949	4.947	4.921
2021-05-16 05:30:00	13.666	8.519	5.872	4.947	4.921
2021-05-16 06:00:00	13.57	8.593	5.924	4.947	4.921
2021-05-16 06:30:00	13.57	8.494	5.975	4.947	4.921
2021-05-16 07:00:00	13.666	8.593	5.924	4.921	4.921
2021-05-16 07:30:00	13.522	8.618	5.898	4.947	4.921
2021-05-16 08:00:00	13.642	8.593	5.924	4.947	4.921
2021-05-16 08:30:00	13.618	8.593	5.949	4.921	4.921
2021-05-16 09:00:00	13.786	8.519	5.949	4.947	4.921
2021-05-16 09:30:00	13.81	8.693	5.924	4.947	4.921
2021-05-16 10:00:00	13.786	8.693	6.026	4.921	4.921
2021-05-16 10:30:00	13.834	8.593	6.051	4.921	4.921
2021-05-16 11:00:00	13.714	8.643	5.949	4.947	4.921
2021-05-16 11:30:00	14.002	8.693	5.898	4.921	4.921
2021-05-16 12:00:00	13.762	8.767	6.026	4.947	4.921
2021-05-16 12:30:00	13.882	8.742	5.872	4.947	4.921
2021-05-16 13:00:00	13.954	8.693	5.924	4.973	4.921
2021-05-16 13:30:00	14.17	8.693	5.949	4.947	4.921
2021-05-16 14:00:00	13.882	8.767	6.051	4.921	4.921
2021-05-16 14:30:00	14.098	8.643	6.026	4.921	4.921
2021-05-16 15:00:00	14.194	8.841	6.102	4.947	4.921
2021-05-16 15:30:00	14.122	8.891	5.949	4.921	4.921
2021-05-16 16:00:00	14.218	8.717	6	4.947	4.921
2021-05-16 16:30:00	13.978	8.841	6.077	4.921	4.921
2021-05-16 17:00:00	14.074	8.717	6.026	4.947	4.947
2021-05-16 17:30:00	14.194	9.015	5.898	4.947	4.921
2021-05-16 18:00:00	14.098	8.866	6.102	4.921	4.921
2021-05-16 18:30:00	14.17	8.668	6.026	4.947	4.921
2021-05-16 19:00:00	14.146	8.866	5.821	4.947	4.921
2021-05-16 19:30:00	14.026	8.717	5.77	4.947	4.921
2021-05-16 20:00:00	14.002	8.668	6.077	5.024	4.921
2021-05-16 20:30:00	14.05	8.841	6.128	4.947	4.921
2021-05-16 21:00:00	14.194	8.891	5.847	4.947	4.921
2021-05-16 21:30:00	14.098	8.817	6.051	4.921	4.921
2021-05-16 22:00:00	14.122	8.668	6.026	4.947	4.921
2021-05-16 22:30:00	14.05	8.618	6.026	4.947	4.921
2021-05-16 23:00:00	14.098	8.643	6.204	4.947	4.921
2021-05-16 23:30:00	14.026	8.767	6.077	4.921	4.921
2021-05-17 00:00:00	14.05	8.792	6	4.947	4.921
2021-05-17 00:30:00	14.05	8.668	5.898	4.947	4.921
2021-05-17 01:00:00	14.098	8.792	5.821	4.947	4.921
2021-05-17 01:30:00	14.146	8.717	5.949	4.947	4.921
2021-05-17 02:00:00	14.074	8.866	6.026	4.921	4.947
2021-05-17 02:30:00	14.098	8.792	6.026	4.921	4.921
2021-05-17 03:00:00	13.978	8.792	6.026	4.947	4.947
2021-05-17 03:30:00	14.002	8.643	6.153	4.921	4.947
2021-05-17 04:00:00	14.026	8.792	6.128	4.947	4.947
2021-05-17 04:30:00	14.074	8.593	6.102	4.947	4.921
2021-05-17 05:00:00	14.026	8.643	6.102	4.947	4.921
2021-05-17 05:30:00	13.954	8.866	5.872	4.947	4.947
2021-05-17 06:00:00	14.05	8.767	5.924	4.947	4.921
2021-05-17 06:30:00	14.074	8.693	5.949	4.947	4.921
2021-05-17 07:00:00	14.074	8.717	5.975	4.947	4.947
2021-05-17 07:30:00	14.098	8.767	5.975	4.973	4.921
2021-05-17 08:00:00	14.122	8.841	6.077	4.921	4.921
2021-05-17 08:30:00	14.17	8.717	5.975	4.921	4.947
2021-05-17 09:00:00	14.17	8.792	6.077	4.921	4.947
2021-05-17 09:30:00	14.29	8.717	6.026	4.947	4.921
2021-05-17 10:00:00	14.29	8.767	6	4.947	4.947
2021-05-17 10:30:00	14.218	8.841	6.128	4.947	4.921
2021-05-17 11:00:00	14.266	8.817	6.026	4.947	4.947
2021-05-17 11:30:00	14.481	8.941	5.949	4.947	4.947
2021-05-17 12:00:00	14.337	8.941	6	5.024	4.947
2021-05-17 12:30:00	14.385	9.04	6	4.947	4.947
2021-05-17 13:00:00	14.529	8.891	6	4.921	4.947
2021-05-17 13:30:00	14.433	8.891	6.077	4.947	4.947
2021-05-17 14:00:00	14.481	8.99	6.051	4.947	4.921
2021-05-17 14:30:00	14.529	8.99	5.975	4.921	4.947
2021-05-17 15:00:00	14.601	8.668	5.949	4.947	4.947
2021-05-17 15:30:00	14.625	8.866	6.179	4.921	4.947
2021-05-17 16:00:00	14.673	9.188	5.924	4.947	4.947
2021-05-17 16:30:00	14.577	8.941	6.026	4.999	4.947
2021-05-17 17:00:00	14.625	8.941	6.102	4.947	4.947
2021-05-17 17:30:00	14.601	8.99	6.128	4.921	4.947
2021-05-17 18:00:00	14.577	8.941	6.026	4.999	4.921
2021-05-17 18:30:00	14.673	8.891	5.949	4.947	4.947
2021-05-17 19:00:00	14.577	8.717	6.128	4.947	4.947
2021-05-17 19:30:00	14.553	8.841	6.23	4.947	4.947
2021-05-17 20:00:00	14.649	9.015	6.077	4.947	4.947
2021-05-17 20:30:00	14.577	8.941	6.026	4.947	4.947
2021-05-17 21:00:00	14.529	8.916	6.026	4.999	4.947
2021-05-17 21:30:00	14.505	8.866	6.102	4.921	4.947
2021-05-17 22:00:00	14.601	9.064	5.975	4.947	4.947
2021-05-17 22:30:00	14.529	8.866	6.051	4.973	4.947
2021-05-17 23:00:00	14.457	8.965	6.102	4.947	4.947
2021-05-17 23:30:00	14.505	8.941	6	4.947	4.947
2021-05-18 00:00:00	14.481	8.841	6.128	4.947	4.947
2021-05-18 00:30:00	14.481	8.792	6.077	4.921	4.947
2021-05-18 01:00:00	14.529	8.941	6.051	4.947	4.947
2021-05-18 01:30:00	14.553	9.04	6.026	4.947	4.947
2021-05-18 02:00:00	14.505	8.941	6.026	4.947	4.947
2021-05-18 02:30:00	14.553	8.841	6.051	4.947	4.947
2021-05-18 03:00:00	14.433	8.941	6.051	4.947	4.947
2021-05-18 03:30:00	14.481	8.866	5.975	4.947	4.947
2021-05-18 04:00:00	14.577	8.891	6.102	4.947	4.947
2021-05-18 04:30:00	14.505	8.891	6.077	4.973	4.947
2021-05-18 05:00:00	14.505	8.916	6.026	4.947	4.947
2021-05-18 05:30:00	14.529	8.916	6.077	4.947	4.947
2021-05-18 06:00:00	14.505	8.891	6.026	4.947	4.947
2021-05-18 06:30:00	14.457	8.891	6.077	4.947	4.947
2021-05-18 07:00:00	14.529	8.891	6.102	4.947	4.947
2021-05-18 07:30:00	14.553	8.941	6.077	4.947	4.947
2021-05-18 08:00:00	14.625	8.941	5.975	4.947	4.947
2021-05-18 08:30:00	14.673	8.965	6	4.921	4.947
2021-05-18 09:00:00	14.625	8.941	6.077	4.947	4.947
2021-05-18 09:30:00	14.673	8.941	6.051	4.947	4.947
2021-05-18 10:00:00	14.721	8.965	6.102	4.947	4.947
2021-05-18 10:30:00	14.697	8.891	6.128	4.973	4.947
2021-05-18 11:00:00	14.864	8.99	6.102	4.947	4.947
2021-05-18 11:30:00	14.984	8.965	6.026	4.921	4.947
2021-05-18 12:00:00	14.768	9.089	6.179	4.947	4.947
2021-05-18 12:30:00	14.792	9.04	6.102	4.947	4.947
2021-05-18 13:00:00	14.864	9.064	6.102	4.947	4.947
2021-05-18 13:30:00	14.816	8.965	6.102	4.973	4.947
2021-05-18 14:00:00	14.888	8.916	6.153	4.947	4.947
2021-05-18 14:30:00	14.84	9.064	6	4.947	4.947
2021-05-18 15:00:00	14.888	9.04	6.077	4.921	4.947
2021-05-18 15:30:00	14.816	8.866	6.153	4.947	4.947
2021-05-18 16:00:00	14.768	8.965	6.026	4.947	4.947
2021-05-18 16:30:00	14.816	9.04	6.179	4.947	4.947
2021-05-18 17:00:00	14.792	8.99	6.153	4.947	4.947
2021-05-18 17:30:00	14.864	9.015	6.051	4.947	4.947
2021-05-18 18:00:00	14.84	9.139	6.077	4.947	4.947
2021-05-18 18:30:00	14.84	8.916	6.077	4.947	4.947
2021-05-18 19:00:00	14.888	8.965	6.153	4.947	4.947
2021-05-18 19:30:00	14.888	9.015	6.026	4.973	4.947
2021-05-18 20:00:00	14.768	8.965	6.102	4.973	4.947
2021-05-18 20:30:00	14.84	8.965	6.077	4.921	4.947
2021-05-18 21:00:00	14.96	9.089	6.102	4.947	4.947
2021-05-18 21:30:00	14.768	9.163	6.051	4.973	4.947
2021-05-18 22:00:00	14.816	8.941	6.204	4.947	4.947
2021-05-18 22:30:00	14.792	9.064	5.975	4.947	4.947
2021-05-18 23:00:00	14.768	9.04	5.975	4.973	4.947
2021-05-18 23:30:00	14.864	9.089	6.153	4.921	4.947
2021-05-19 00:00:00	14.864	9.064	6.128	4.921	4.947
2021-05-19 00:30:00	14.816	9.114	6.179	4.947	4.947
2021-05-19 01:00:00	14.888	8.891	6.153	4.947	4.947
2021-05-19 01:30:00	14.816	8.965	6.128	4.973	4.947
2021-05-19 02:00:00	14.816	9.015	6.026	4.947	4.947
2021-05-19 02:30:00	14.864	9.04	6.026	4.921	4.947
2021-05-19 03:00:00	14.745	8.99	6.077	4.947	4.947
2021-05-19 03:30:00	14.768	8.941	6.077	4.947	4.947
2021-05-19 04:00:00	14.864	8.941	6.102	4.947	4.947
2021-05-19 04:30:00	14.768	9.089	6.051	4.999	4.947
2021-05-19 05:00:00	14.864	8.965	6.077	4.947	4.947
2021-05-19 05:30:00	14.792	9.04	6.102	4.947	4.947
2021-05-19 06:00:00	14.816	9.089	6.077	4.973	4.947
2021-05-19 06:30:00	14.792	9.04	6.153	4.947	4.947
2021-05-19 07:00:00	14.792	8.891	6.128	4.947	4.947
2021-05-19 07:30:00	14.768	9.04	6.077	4.973	4.947
2021-05-19 08:00:00	14.816	8.965	6.179	4.921	4.947
2021-05-19 08:30:00	14.84	9.064	6.102	4.947	4.947
2021-05-19 09:00:00	14.888	9.064	6.051	4.973	4.947
2021-05-19 09:30:00	14.84	9.089	6.051	4.947	4.947
2021-05-19 10:00:00	14.888	8.965	6.026	4.947	4.947
2021-05-19 10:30:00	15.031	9.089	6.153	4.947	4.947
2021-05-19 11:00:00	15.103	9.064	6.102	4.947	4.947
2021-05-19 11:30:00	14.936	9.089	6.128	4.947	4.947
2021-05-19 12:00:00	15.031	9.114	6.077	4.947	4.947
2021-05-19 12:30:00	15.127	9.188	6.179	4.973	4.947
2021-05-19 13:00:00	15.175	9.04	6.204	4.999	4.947
2021-05-19 13:30:00	14.96	9.188	6.204	4.947	4.947
2021-05-19 14:00:00	15.223	9.139	6.179	4.947	4.947
2021-05-19 14:30:00	15.175	9.238	6.128	4.947	4.947
2021-05-19 15:00:00	15.223	9.04	6.026	4.947	4.947
2021-05-19 15:30:00	15.151	9.04	6.153	4.921	4.947
2021-05-19 16:00:00	15.079	9.213	6.051	4.999	4.947
2021-05-19 16:30:00	15.151	9.089	6.102	4.999	4.947
2021-05-19 17:00:00	15.342	9.114	6.179	4.947	4.947
2021-05-19 17:30:00	15.151	9.139	6.23	4.921	4.947
2021-05-19 18:00:00	15.127	9.139	6.051	4.973	4.947
2021-05-19 18:30:00	15.175	9.139	6.077	4.973	4.947
2021-05-19 19:00:00	15.247	9.262	6.128	4.947	4.947
2021-05-19 19:30:00	15.151	9.089	6.153	4.947	4.947
2021-05-19 20:00:00	15.055	9.04	6.23	4.947	4.947
2021-05-19 20:30:00	15.175	9.188	6.23	4.947	4.947
2021-05-19 21:00:00	15.175	9.089	6	4.947	4.947
2021-05-19 21:30:00	14.984	9.238	6.102	4.999	4.947
2021-05-19 22:00:00	15.103	9.163	6.153	4.973	4.947
2021-05-19 22:30:00	15.151	9.04	6.051	4.947	4.947
2021-05-19 23:00:00	15.127	9.188	6.051	4.947	4.947
2021-05-19 23:30:00	15.103	8.99	6.23	4.947	4.947
2021-05-20 00:00:00	15.151	9.188	6.102	4.973	4.947
2021-05-20 00:30:00	15.199	9.04	6.128	4.947	4.947
2021-05-20 01:00:00	15.079	9.089	6.153	4.973	4.947
2021-05-20 01:30:00	15.151	9.114	6.077	4.999	4.947
2021-05-20 02:00:00	15.079	9.114	6.153	4.947	4.947
2021-05-20 02:30:00	15.223	9.139	6.102	4.947	4.947
2021-05-20 03:00:00	15.103	9.163	6.077	4.947	4.947
2021-05-20 03:30:00	15.031	9.163	6.128	4.999	4.947
2021-05-20 04:00:00	15.055	9.213	6.153	4.947	4.947
2021-05-20 04:30:00	15.127	9.064	6.128	4.947	4.947
2021-05-20 05:00:00	15.151	9.089	6.128	4.973	4.947
2021-05-20 05:30:00	15.127	9.188	6.128	4.947	4.947
2021-05-20 06:00:00	15.055	9.04	6.204	4.947	4.947
2021-05-20 06:30:00	15.079	9.139	6.128	4.999	4.947
2021-05-20 07:00:00	15.151	9.139	6.077	4.999	4.947
2021-05-20 07:30:00	15.127	9.015	6.102	4.947	4.947
2021-05-20 08:00:00	15.079	9.114	6.128	4.947	4.947
2021-05-20 08:30:00	15.055	9.213	6.128	4.947	4.947
2021-05-20 09:00:00	15.079	9.089	6.179	4.947	4.947
2021-05-20 09:30:00	15.151	9.114	6.128	4.973	4.947
2021-05-20 10:00:00	15.127	9.139	6.077	4.947	4.947
2021-05-20 10:30:00	15.151	9.163	6.077	4.973	4.947
2021-05-20 11:00:00	15.151	9.139	6.179	4.973	4.947
2021-05-20 11:30:00	15.151	9.188	6.179	4.973	4.947
2021-05-20 12:00:00	15.27	9.188	6.179	4.947	4.947
2021-05-20 12:30:00	15.223	9.163	6.204	4.947	4.947
2021-05-20 13:00:00	15.438	9.312	6.179	4.973	4.947
2021-05-20 13:30:00	15.247	9.139	6.102	4.973	4.947
2021-05-20 14:00:00	15.247	9.213	6.128	4.999	4.947
2021-05-20 14:30:00	15.223	9.188	6.179	4.973	4.947
2021-05-20 15:00:00	15.318	9.238	6.179	4.947	4.947
2021-05-20 15:30:00	15.342	9.262	6.102	4.947	4.947
2021-05-20 16:00:00	15.342	9.089	6.153	4.973	4.947
2021-05-20 16:30:00	15.414	9.188	6.102	4.973	4.947
2021-05-20 17:00:00	15.199	9.238	6.128	4.947	4.947
2021-05-20 17:30:00	15.294	9.188	6.281	4.947	4.947
2021-05-20 18:00:00	15.247	9.163	6.179	4.973	4.947
2021-05-20 18:30:00	15.342	9.163	6.128	4.973	4.947
2021-05-20 19:00:00	15.39	9.213	6.179	4.973	4.947
2021-05-20 19:30:00	15.199	9.139	6.153	4.973	4.947
2021-05-20 20:00:00	15.366	9.163	6.179	4.973	4.947
2021-05-20 20:30:00	15.247	9.238	6.102	4.947	4.947
2021-05-20 21:00:00	15.342	9.163	6.23	4.999	4.947
2021-05-20 21:30:00	15.39	9.139	6.128	4.947	4.947
2021-05-20 22:00:00	15.199	9.188	6.102	4.973	4.947
2021-05-20 22:30:00	15.27	9.312	6.051	4.973	4.947
2021-05-20 23:00:00	15.27	9.188	6.179	4.947	4.947
2021-05-20 23:30:00	15.294	9.238	6.026	4.999	4.947
2021-05-21 00:00:00	15.342	9.064	6.23	4.947	4.947
2021-05-21 00:30:00	15.318	9.213	6.153	4.973	4.947
2021-05-21 01:00:00	15.223	9.213	6.153	4.947	4.947
2021-05-21 01:30:00	15.223	9.114	6.204	4.947	4.947
2021-05-21 02:00:00	15.27	9.213	6.128	4.973	4.947
2021-05-21 02:30:00	15.294	9.188	6.026	4.973	4.947
2021-05-21 03:00:00	15.294	9.213	6.102	4.973	4.947
2021-05-21 03:30:00	15.294	9.139	6.204	4.947	4.947
2021-05-21 04:00:00	15.294	9.139	6.23	4.973	4.947
2021-05-21 04:30:00	15.27	9.188	6.179	4.947	4.947
2021-05-21 05:00:00	15.247	9.139	6.128	4.973	4.947
2021-05-21 05:30:00	15.27	9.139	6.153	4.973	4.947
2021-05-21 06:00:00	15.318	9.213	6.102	4.973	4.947
2021-05-21 06:30:00	15.27	9.238	6.128	4.947	4.947
2021-05-21 07:00:00	15.247	9.213	6.153	4.973	4.947
2021-05-21 07:30:00	15.294	9.188	6.128	4.973	4.947
2021-05-21 08:00:00	15.342	9.213	6.153	4.973	4.947
2021-05-21 08:30:00	15.366	9.213	6.179	4.947	4.947
2021-05-21 09:00:00	15.438	9.238	6.128	4.973	4.947
2021-05-21 09:30:00	15.366	9.287	6.23	4.973	4.947
2021-05-21 10:00:00	15.533	9.188	6.23	4.973	4.947
2021-05-21 10:30:00	15.509	9.336	6.179	4.973	4.947
2021-05-21 11:00:00	15.509	9.213	6.153	4.973	4.947
2021-05-21 11:30:00	15.438	9.41	6.128	4.973	4.947
2021-05-21 12:00:00	15.557	9.312	6.153	4.999	4.947
2021-05-21 12:30:00	15.629	9.287	6.23	4.947	4.947
2021-05-21 13:00:00	15.581	9.312	6.255	4.947	4.947
2021-05-21 13:30:00	15.724	9.312	6.204	4.999	4.947
2021-05-21 14:00:00	15.605	9.188	6.23	4.973	4.947
2021-05-21 14:30:00	15.7	9.238	6.204	4.973	4.947
2021-05-21 15:00:00	15.605	9.485	6.128	4.947	4.947
2021-05-21 15:30:00	15.7	9.41	6.179	4.999	4.947
2021-05-21 16:00:00	15.867	9.361	6.179	4.947	4.947
2021-05-21 16:30:00	15.676	9.361	6.281	4.973	4.947
2021-05-21 17:00:00	15.605	9.46	6.128	4.999	4.947
2021-05-21 17:30:00	15.7	9.312	6.281	4.947	4.947
2021-05-21 18:00:00	15.652	9.312	6.102	4.973	4.947
2021-05-21 18:30:00	15.652	9.312	6.128	4.973	4.947
2021-05-21 19:00:00	15.652	9.361	6.204	4.947	4.947
2021-05-21 19:30:00	15.724	9.41	6.255	4.973	4.947
2021-05-21 20:00:00	15.724	9.262	6.153	4.947	4.947
2021-05-21 20:30:00	15.629	9.238	6.23	4.973	4.947
2021-05-21 21:00:00	15.7	9.435	6.077	4.973	4.947
2021-05-21 21:30:00	15.629	9.386	6.23	4.947	4.947
2021-05-21 22:00:00	15.7	9.287	6.23	4.947	4.947
2021-05-21 22:30:00	15.772	9.238	6.23	4.999	4.947
2021-05-21 23:00:00	15.724	9.361	6.128	4.999	4.947
2021-05-21 23:30:00	15.605	9.287	6.153	4.947	4.947
2021-05-22 00:00:00	15.724	9.287	6.153	4.973	4.947
2021-05-22 00:30:00	15.676	9.312	6.179	4.973	4.947
2021-05-22 01:00:00	15.676	9.287	6.23	4.973	4.947
2021-05-22 01:30:00	15.652	9.435	6.204	4.973	4.947
2021-05-22 02:00:00	15.652	9.287	6.204	4.947	4.947
2021-05-22 02:30:00	15.772	9.312	6.23	4.947	4.947
2021-05-22 03:00:00	15.605	9.336	6.204	4.947	4.947
2021-05-22 03:30:00	15.652	9.287	6.281	4.973	4.947
2021-05-22 04:00:00	15.724	9.312	6.204	4.973	4.947
2021-05-22 04:30:00	15.629	9.336	6.153	4.973	4.947
2021-05-22 05:00:00	15.7	9.336	6.204	4.999	4.947
2021-05-22 05:30:00	15.629	9.312	6.179	4.999	4.947
2021-05-22 06:00:00	15.676	9.361	6.153	4.973	4.947
2021-05-22 06:30:00	15.748	9.336	6.179	4.973	4.947
2021-05-22 07:00:00	15.629	9.287	6.23	4.947	4.947
2021-05-22 07:30:00	15.676	9.336	6.179	4.973	4.947
2021-05-22 08:00:00	15.7	9.336	6.23	4.973	4.947
2021-05-22 08:30:00	15.724	9.336	6.281	4.947	4.947
2021-05-22 09:00:00	15.724	9.361	6.255	4.947	4.947
2021-05-22 09:30:00	15.796	9.361	6.179	4.973	4.947
2021-05-22 10:00:00	15.724	9.361	6.179	4.973	4.947
2021-05-22 10:30:00	15.819	9.361	6.204	4.947	4.947
